codigo_articulo_proveedor,tipo_repuesto_id,valor,marca_id,fecha_costo,estado_id
3190-ABS,1,1047,2,2020-07-27,1
3191-EB,1,658,2,2020-07-27,1
3192-AC,1,618,2,2020-07-27,1
4407-EX,1,970,2,2020-07-27,1
4404-A,1,970,2,2020-07-27,1
4405-EX,1,970,2,2020-07-27,1
4406-A,1,970,2,2020-07-27,1
3509-E,1,598,2,2020-07-27,1
3871-E,1,376,2,2020-07-27,1
3914-ACB,1,733,2,2020-07-27,1
3915-ECB,1,773,2,2020-07-27,1
4218-AX,1,1344,2,2020-07-27,1
4219-EX,1,1558,2,2020-07-27,1
3760-AC,1,936,2,2020-07-27,1
3761-ECBS,1,1545,2,2020-07-27,1
4504-AX,1,1467,2,2020-07-27,1
4505-EX,1,1491,2,2020-07-27,1
3888-AC,1,1253,2,2020-07-27,1
3889-ECB,1,1323,2,2020-07-27,1
4386-A,1,535,2,2020-07-27,1
4387-E,1,614,2,2020-07-27,1
1861-ECB 0.4,1,2144,2,2020-07-27,1
1861-ECB 0.8,1,1836,2,2020-07-27,1
860-AC STD,1,1649,2,2020-07-27,1
1861-ECB STD,1,1045,2,2020-07-27,1
1582-ECB 0.4,1,868,2,2020-07-27,1
1582-ECB 0.8,1,868,2,2020-07-27,1
1582-ECB STD,1,868,2,2020-07-27,1
582-AC 0.4,1,1486,2,2020-07-27,1
582-AC 0.8,1,1389,2,2020-07-27,1
582-AC STD,1,1342,2,2020-07-27,1
1863-ECBS,1,1724,2,2020-07-27,1
863-AC,1,1411,2,2020-07-27,1
23271-ECB 0.4,1,2472,2,2020-07-27,1
23271-ECB STD,1,1310,2,2020-07-27,1
3271-AC STD,1,2053,2,2020-07-27,1
4190-AN,1,335,2,2020-07-27,1
4191-EN,1,335,2,2020-07-27,1
4328-AN,1,374,2,2020-07-27,1
4329-EBN,1,402,2,2020-07-27,1
4384-AN,1,354,2,2020-07-27,1
4385-EBN,1,595,2,2020-07-27,1
4394-AN,1,1140,2,2020-07-27,1
3950-AN,1,310,2,2020-07-27,1
3951-ESN,1,415,2,2020-07-27,1
4127-EN,1,1291,2,2020-07-27,1
4494-A,1,499,2,2020-07-27,1
4495-E,1,470,2,2020-07-27,1
3872-A,1,1109,2,2020-07-27,1
3873-EB,1,1195,2,2020-07-27,1
1303-ec,1,367,2,2020-07-27,1
CARESA1102,26,2575,22,2020-07-27,1
CARESA1104,26,2685,22,2020-07-27,1
CARESA1106,26,3300,22,2020-07-27,1
CARESA1108,26,1707,22,2020-07-27,1
CARESA1112,26,2087,22,2020-07-27,1
CARESA1147,26,2792,22,2020-07-27,1
CARESA1152,26,1988,22,2020-07-27,1
CARESA1155,26,2187,22,2020-07-27,1
CARESA1156,26,2187,22,2020-07-27,1
CARESA1157,26,2296,22,2020-07-27,1
CARESA1158,26,2187,22,2020-07-27,1
CARESA1159,26,2577,22,2020-07-27,1
CARESA1161,26,1616,22,2020-07-27,1
CARESA1162,26,1616,22,2020-07-27,1
CARESA1163,26,1616,22,2020-07-27,1
CARESA1168,26,4438,22,2020-07-27,1
CARESA1171,26,2220,22,2020-07-27,1
CARESA1175,26,1840,22,2020-07-27,1
CARESA1194,26,2044,22,2020-07-27,1
CARESA1195,26,1274,22,2020-07-27,1
CARESA1197,26,3127,22,2020-07-27,1
CARESA1198,26,1546,22,2020-07-27,1
CARESA1200,26,1840,22,2020-07-27,1
CARESA1204,26,1719,22,2020-07-27,1
CARESA1205,26,1654,22,2020-07-27,1
CARESA1216,26,3499,22,2020-07-27,1
CARESA1217,26,3499,22,2020-07-27,1
CARESA1233,26,4433,22,2020-07-27,1
CARESA1251,26,1606,22,2020-07-27,1
CARESA1273,26,1406,22,2020-07-27,1
CARESA1274,26,2535,22,2020-07-27,1
CARESA1275,26,1741,22,2020-07-27,1
CARESA1277,26,2419,22,2020-07-27,1
CARESA1279,26,1863,22,2020-07-27,1
CARESA1280,26,5195,22,2020-07-27,1
CARESA1283,26,1895,22,2020-07-27,1
CARESA1285,26,1895,22,2020-07-27,1
CARESA1580,26,1657,22,2020-07-27,1
CARESA1583,26,3278,22,2020-07-27,1
CARESA1594,26,3499,22,2020-07-27,1
CARESA2631,26,13752,22,2020-07-27,1
CARESA2632,26,13752,22,2020-07-27,1
CARESA2633,26,7443,22,2020-07-27,1
CARESA4128,26,2925,22,2020-07-27,1
CARESA4129,26,3134,22,2020-07-27,1
CARESA4130,26,3134,22,2020-07-27,1
CARESA6286,26,2845,22,2020-07-27,1
CARESA6325,26,3280,22,2020-07-27,1
CARESA6600,26,6946,22,2020-07-27,1
CARESA6627,26,3499,22,2020-07-27,1
CARESA6630,26,3575,22,2020-07-27,1
52379,11,29930,6,2020-07-27,1
62062,11,7644,6,2020-07-27,1
62065,11,8142,6,2020-07-27,1
62067,11,21492,6,2020-07-27,1
62069,11,8036,6,2020-07-27,1
62070,11,13084,6,2020-07-27,1
62072,11,14401,6,2020-07-27,1
62073,11,9762,6,2020-07-27,1
62075,11,9695,6,2020-07-27,1
62076,11,13420,6,2020-07-27,1
62077,11,7868,6,2020-07-27,1
62078,11,9548,6,2020-07-27,1
62079,11,10334,6,2020-07-27,1
62080,11,9252,6,2020-07-27,1
62081,11,8984,6,2020-07-27,1
62082,11,16709,6,2020-07-27,1
62083,11,12459,6,2020-07-27,1
62084,11,12770,6,2020-07-27,1
62085,11,11988,6,2020-07-27,1
62086,11,8285,6,2020-07-27,1
62088,11,5331,6,2020-07-27,1
62089,11,10066,6,2020-07-27,1
62090,11,22824,6,2020-07-27,1
62091,11,5514,6,2020-07-27,1
62093,11,12298,6,2020-07-27,1
62095,11,23146,6,2020-07-27,1
62096,11,10134,6,2020-07-27,1
62098,11,25632,6,2020-07-27,1
62100,11,11389,6,2020-07-27,1
62101,11,11872,6,2020-07-27,1
62103,11,21601,6,2020-07-27,1
62168,11,2680,6,2020-07-27,1
62169,11,7066,6,2020-07-27,1
62170,11,11973,6,2020-07-27,1
62171,11,9129,6,2020-07-27,1
62173,11,9885,6,2020-07-27,1
62175,11,10047,6,2020-07-27,1
62176,11,10980,6,2020-07-27,1
62177,11,9576,6,2020-07-27,1
62178,11,10288,6,2020-07-27,1
62178,11,10288,6,2020-07-27,1
62179,11,8840,6,2020-07-27,1
62180,11,8112,6,2020-07-27,1
62181,11,8451,6,2020-07-27,1
62182,11,11398,6,2020-07-27,1
62183,11,25508,6,2020-07-27,1
62185,11,23128,6,2020-07-27,1
62186,11,7878,6,2020-07-27,1
62187,11,10452,6,2020-07-27,1
62189,11,19549,6,2020-07-27,1
62190,11,19789,6,2020-07-27,1
62193,11,10810,6,2020-07-27,1
62198,11,33323,6,2020-07-27,1
62268,11,8544,6,2020-07-27,1
62273,11,18694,6,2020-07-27,1
62276,11,9852,6,2020-07-27,1
62277,11,9495,6,2020-07-27,1
62278,11,10845,6,2020-07-27,1
62279,11,15460,6,2020-07-27,1
62280,11,7875,6,2020-07-27,1
62285,11,20626,6,2020-07-27,1
62286,11,9795,6,2020-07-27,1
62290,11,19313,6,2020-07-27,1
62293,11,13688,6,2020-07-27,1
62294,11,13279,6,2020-07-27,1
62297,11,9672,6,2020-07-27,1
62373,11,11398,6,2020-07-27,1
62376,11,11913,6,2020-07-27,1
62379,11,26255,6,2020-07-27,1
62380,11,8294,6,2020-07-27,1
62381,11,9979,6,2020-07-27,1
62382,11,17046,6,2020-07-27,1
62385,11,20149,6,2020-07-27,1
62386,11,8941,6,2020-07-27,1
62390,11,25579,6,2020-07-27,1
62391,11,11049,6,2020-07-27,1
62393,11,26566,6,2020-07-27,1
62394,11,24693,6,2020-07-27,1
62397,11,9817,6,2020-07-27,1
62398,11,13417,6,2020-07-27,1
62470,11,16516,6,2020-07-27,1
62476,11,12588,6,2020-07-27,1
62479,11,16327,6,2020-07-27,1
62480,11,14218,6,2020-07-27,1
62481,11,11212,6,2020-07-27,1
62482,11,15006,6,2020-07-27,1
62485,11,17815,6,2020-07-27,1
62486,11,8182,6,2020-07-27,1
62493,11,25103,6,2020-07-27,1
62494,11,27846,6,2020-07-27,1
62497,11,8248,6,2020-07-27,1
62576,11,6421,6,2020-07-27,1
62577,11,9175,6,2020-07-27,1
62579,11,10868,6,2020-07-27,1
62580,11,13671,6,2020-07-27,1
62581,11,8970,6,2020-07-27,1
62582,11,8965,6,2020-07-27,1
62586,11,8030,6,2020-07-27,1
62593,11,11183,6,2020-07-27,1
62594,11,21752,6,2020-07-27,1
62597,11,9812,6,2020-07-27,1
62598,11,13174,6,2020-07-27,1
62676,11,9980,6,2020-07-27,1
62679,11,14454,6,2020-07-27,1
62680,11,12893,6,2020-07-27,1
62686,11,10088,6,2020-07-27,1
62694,11,15008,6,2020-07-27,1
62779,11,9474,6,2020-07-27,1
62780,11,14218,6,2020-07-27,1
62781,11,26825,6,2020-07-27,1
62786,11,10616,6,2020-07-27,1
62827,11,19279,6,2020-07-27,1
62879,11,4789,6,2020-07-27,1
62881,11,15364,6,2020-07-27,1
62897,11,9715,6,2020-07-27,1
62979,11,16322,6,2020-07-27,1
62980,11,13296,6,2020-07-27,1
62982,11,14218,6,2020-07-27,1
62997,11,10006,6,2020-07-27,1
61134,10,13774,6,2020-07-27,1
61150,10,13867,6,2020-07-27,1
61153,10,13354,6,2020-07-27,1
61175,10,14081,6,2020-07-27,1
61176,10,13093,6,2020-07-27,1
61190,10,13464,6,2020-07-27,1
61191,10,14013,6,2020-07-27,1
61193,10,12734,6,2020-07-27,1
61196,10,15041,6,2020-07-27,1
61209,10,13677,6,2020-07-27,1
61210,10,9547,6,2020-07-27,1
61217,10,13203,6,2020-07-27,1
61219,10,10377,6,2020-07-27,1
61220,10,13719,6,2020-07-27,1
61221,10,13719,6,2020-07-27,1
61228,10,9256,6,2020-07-27,1
61229,10,12186,6,2020-07-27,1
61235,10,13530,6,2020-07-27,1
61245,10,13369,6,2020-07-27,1
61246,10,10947,6,2020-07-27,1
61250,10,8975,6,2020-07-27,1
61259,10,11152,6,2020-07-27,1
61261,10,5506,6,2020-07-27,1
61262,10,3458,6,2020-07-27,1
61263,10,5852,6,2020-07-27,1
61265,10,7622,6,2020-07-27,1
61267,10,10059,6,2020-07-27,1
61270,10,13129,6,2020-07-27,1
61278,10,12976,6,2020-07-27,1
61280,10,8119,6,2020-07-27,1
61281,10,4417,6,2020-07-27,1
61282,10,8272,6,2020-07-27,1
61283,10,20891,6,2020-07-27,1
61284,10,14364,6,2020-07-27,1
61286,10,5825,6,2020-07-27,1
61287,10,13082,6,2020-07-27,1
61288,10,6592,6,2020-07-27,1
61289,10,19153,6,2020-07-27,1
61290,10,7560,6,2020-07-27,1
61291,10,7837,6,2020-07-27,1
61296,10,18999,6,2020-07-27,1
61297,10,17218,6,2020-07-27,1
61298,10,18999,6,2020-07-27,1
61300,10,7145,6,2020-07-27,1
61301,10,7023,6,2020-07-27,1
61302,10,17751,6,2020-07-27,1
61312,10,13744,6,2020-07-27,1
61401,10,14791,6,2020-07-27,1
61740,10,13547,6,2020-07-27,1
61283G,10,22222,6,2020-07-27,1
K169V,33,1566,8,2020-07-27,1
K535V,33,2806,8,2020-07-27,1
K199P,33,1084,8,2020-07-27,1
K199V,33,2733,8,2020-07-27,1
K163P,33,1873,8,2020-07-27,1
K219P,33,1873,8,2020-07-27,1
K459P,33,1933,8,2020-07-27,1
K452P,33,2644,8,2020-07-27,1
K457P,33,3404,8,2020-07-27,1
K53P,33,2014,8,2020-07-27,1
K107P,33,2333,8,2020-07-27,1
K52P,33,1527,8,2020-07-27,1
K535P,33,3319,8,2020-07-27,1
K484P,33,1832,8,2020-07-27,1
K483P,33,1774,8,2020-07-27,1
K70V,33,3164,8,2020-07-27,1
K71V,33,2352,8,2020-07-27,1
K463P,33,1525,8,2020-07-27,1
K149P,33,1322,8,2020-07-27,1
K149V,33,1722,8,2020-07-27,1
K151P,33,1409,8,2020-07-27,1
K151V,33,2325,8,2020-07-27,1
K148P,33,1129,8,2020-07-27,1
K17P,33,603,8,2020-07-27,1
K152V,33,2343,8,2020-07-27,1
K220P,33,2010,8,2020-07-27,1
K152P,33,1322,8,2020-07-27,1
K18P,33,626,8,2020-07-27,1
K20P,33,814,8,2020-07-27,1
K65P,33,541,8,2020-07-27,1
K464P,33,1061,8,2020-07-27,1
K650P,33,5678,8,2020-07-27,1
K650V,33,3261,8,2020-07-27,1
K297P,33,1328,8,2020-07-27,1
K298P,33,1349,8,2020-07-27,1
K294P,33,597,8,2020-07-27,1
K295P,33,1579,8,2020-07-27,1
K340P,33,3263,8,2020-07-27,1
K296P,33,1322,8,2020-07-27,1
K513P,33,2915,8,2020-07-27,1
K182P,33,1036,8,2020-07-27,1
K347P,33,1761,8,2020-07-27,1
K346P,33,1351,8,2020-07-27,1
K170P,33,1739,8,2020-07-27,1
K266P,33,1453,8,2020-07-27,1
K509P,33,1386,8,2020-07-27,1
K7P,33,1202,8,2020-07-27,1
K256P,33,1405,8,2020-07-27,1
K257P,33,1440,8,2020-07-27,1
K555P,33,1546,8,2020-07-27,1
K556P,33,3060,8,2020-07-27,1
K486P,33,1819,8,2020-07-27,1
K554P,33,2511,8,2020-07-27,1
K299P,33,2136,8,2020-07-27,1
K4V,33,2213,8,2020-07-27,1
K50P,33,1859,8,2020-07-27,1
K5P,33,1088,8,2020-07-27,1
K49P,33,1743,8,2020-07-27,1
K49V,33,2833,8,2020-07-27,1
K465V,33,7109,8,2020-07-27,1
K382P,33,2679,8,2020-07-27,1
K383P,33,2437,8,2020-07-27,1
K515P,33,2679,8,2020-07-27,1
K32P,33,1399,8,2020-07-27,1
K14P,33,1077,8,2020-07-27,1
K14V,33,1521,8,2020-07-27,1
K21P,33,1173,8,2020-07-27,1
K21V,33,1778,8,2020-07-27,1
K491P,33,2339,8,2020-07-27,1
K248P,33,1011,8,2020-07-27,1
K282P,33,1394,8,2020-07-27,1
K352P,33,1960,8,2020-07-27,1
K353P,33,1743,8,2020-07-27,1
K76P,33,947,8,2020-07-27,1
K76V,33,1865,8,2020-07-27,1
K539P,33,6249,8,2020-07-27,1
K542P,33,3127,8,2020-07-27,1
K543P,33,2702,8,2020-07-27,1
K166P,33,3189,8,2020-07-27,1
K205P,33,920,8,2020-07-27,1
K2P,33,1266,8,2020-07-27,1
K75P,33,1152,8,2020-07-27,1
K2V,33,2285,8,2020-07-27,1
K3P,33,1063,8,2020-07-27,1
K3V,33,2084,8,2020-07-27,1
K26P,33,963,8,2020-07-27,1
K569V,33,4132,8,2020-07-27,1
K25P,33,974,8,2020-07-27,1
K68P,33,951,8,2020-07-27,1
K540P,33,1998,8,2020-07-27,1
K541P,33,2120,8,2020-07-27,1
K545P,33,2254,8,2020-07-27,1
K15P,33,6291,8,2020-07-27,1
K15V,33,1177,8,2020-07-27,1
K97P,33,794,8,2020-07-27,1
K616V,33,4527,8,2020-07-27,1
K99P,33,935,8,2020-07-27,1
K99V,33,1235,8,2020-07-27,1
K613P,33,1573,8,2020-07-27,1
K310P,33,2056,8,2020-07-27,1
K477P,33,2056,8,2020-07-27,1
K333P,33,9666,8,2020-07-27,1
K465P,33,5247,8,2020-07-27,1
K467P,33,1701,8,2020-07-27,1
K443P,33,2826,8,2020-07-27,1
K478P,33,5247,8,2020-07-27,1
K479P,33,2033,8,2020-07-27,1
K476P,33,2047,8,2020-07-27,1
K614P,33,1550,8,2020-07-27,1
K538V,33,4281,8,2020-07-27,1
K546V,33,4324,8,2020-07-27,1
K547P,33,7064,8,2020-07-27,1
K547V,33,4281,8,2020-07-27,1
K77P,33,1040,8,2020-07-27,1
K83P,33,1040,8,2020-07-27,1
K83V,33,1801,8,2020-07-27,1
K106P,33,1365,8,2020-07-27,1
K354P,33,2207,8,2020-07-27,1
K302P,33,3189,8,2020-07-27,1
K324V,33,3261,8,2020-07-27,1
K568V,33,3653,8,2020-07-27,1
K629P,33,4436,8,2020-07-27,1
K544P,33,2495,8,2020-07-27,1
K165P,33,883,8,2020-07-27,1
K176P,33,792,8,2020-07-27,1
K507P,33,1326,8,2020-07-27,1
K629V,33,4266,8,2020-07-27,1
K630P,33,2199,8,2020-07-27,1
K630V,33,2443,8,2020-07-27,1
K183P,33,3189,8,2020-07-27,1
K98P,33,1053,8,2020-07-27,1
K615V,33,2022,8,2020-07-27,1
K105P,33,1136,8,2020-07-27,1
K171P,33,1867,8,2020-07-27,1
K172N,33,1788,8,2020-07-27,1
K172P,33,1090,8,2020-07-27,1
K475P,33,4455,8,2020-07-27,1
K164P,33,1509,8,2020-07-27,1
K335P,33,1743,8,2020-07-27,1
K473P,33,1090,8,2020-07-27,1
K351P,33,1743,8,2020-07-27,1
K481P,33,4225,8,2020-07-27,1
K480P,33,2408,8,2020-07-27,1
K474P,33,935,8,2020-07-27,1
K188P,33,3286,8,2020-07-27,1
K188V,33,5881,8,2020-07-27,1
K313P,33,1969,8,2020-07-27,1
K34P,33,1595,8,2020-07-27,1
K34V,33,1809,8,2020-07-27,1
K550P,33,1366,8,2020-07-27,1
K168V,33,2748,8,2020-07-27,1
K312P,33,4206,8,2020-07-27,1
K312V,33,6026,8,2020-07-27,1
K721V,33,2489,8,2020-07-27,1
K100P,33,1046,8,2020-07-27,1
K86P,33,949,8,2020-07-27,1
K86V,33,1337,8,2020-07-27,1
K87P,33,1078,8,2020-07-27,1
K87V,33,3284,8,2020-07-27,1
K104P,33,1969,8,2020-07-27,1
K502V,33,3098,8,2020-07-27,1
K33P,33,1624,8,2020-07-27,1
K36P,33,1399,8,2020-07-27,1
K22P,33,1227,8,2020-07-27,1
K37P,33,1334,8,2020-07-27,1
K13P,33,1024,8,2020-07-27,1
K13V,33,1440,8,2020-07-27,1
K137P,33,1096,8,2020-07-27,1
K22V,33,1861,8,2020-07-27,1
K169P,33,932,8,2020-07-27,1
K634P,33,4051,8,2020-07-27,1
K634V,33,6380,8,2020-07-27,1
K375P,33,3361,8,2020-07-27,1
K485P,33,1407,8,2020-07-27,1
K177P,33,1840,8,2020-07-27,1
K123P,33,1950,8,2020-07-27,1
K124P,33,3286,8,2020-07-27,1
K9P,33,1616,8,2020-07-27,1
K9V,33,2290,8,2020-07-27,1
K116P,33,1693,8,2020-07-27,1
K116V,33,2644,8,2020-07-27,1
K8P,33,1365,8,2020-07-27,1
K120P,33,1247,8,2020-07-27,1
K6P,33,1314,8,2020-07-27,1
K35P,33,1668,8,2020-07-27,1
K10P,33,1351,8,2020-07-27,1
K121P,33,1550,8,2020-07-27,1
K119P,33,1682,8,2020-07-27,1
K115P,33,1643,8,2020-07-27,1
K115V,33,2555,8,2020-07-27,1
K359P,33,1194,8,2020-07-27,1
K311P,33,2764,8,2020-07-27,1
K311V,33,3670,8,2020-07-27,1
K721P,33,1581,8,2020-07-27,1
K80P,33,1672,8,2020-07-27,1
K431P,33,7633,8,2020-07-27,1
K643P,33,3359,8,2020-07-27,1
K236P,33,19378,8,2020-07-27,1
K489P,33,1469,8,2020-07-27,1
K490P,33,2304,8,2020-07-27,1
K206P,33,1855,8,2020-07-27,1
K468P,33,1813,8,2020-07-27,1
K468V,33,3176,8,2020-07-27,1
K145P,33,1334,8,2020-07-27,1
K145V,33,1869,8,2020-07-27,1
K552P,33,1575,8,2020-07-27,1
K637P,33,1682,8,2020-07-27,1
K207P,33,2097,8,2020-07-27,1
K140P,33,1861,8,2020-07-27,1
K103P,33,1384,8,2020-07-27,1
K174P,33,1861,8,2020-07-27,1
K290P,33,1913,8,2020-07-27,1
K290V,33,2712,8,2020-07-27,1
K54P,33,1359,8,2020-07-27,1
K70P,33,1722,8,2020-07-27,1
K28P,33,1355,8,2020-07-27,1
K71P,33,1716,8,2020-07-27,1
K55P,33,1312,8,2020-07-27,1
K512P,33,1629,8,2020-07-27,1
K135P,33,2406,8,2020-07-27,1
K135V,33,3123,8,2020-07-27,1
K134P,33,1952,8,2020-07-27,1
K189P,33,1649,8,2020-07-27,1
K147P,33,1355,8,2020-07-27,1
K147V,33,2569,8,2020-07-27,1
K470P,33,2745,8,2020-07-27,1
K618P,33,2080,8,2020-07-27,1
K618V,33,2646,8,2020-07-27,1
K562V,33,3491,8,2020-07-27,1
K551P,33,1235,8,2020-07-27,1
K472P,33,1823,8,2020-07-27,1
K561P,33,2764,8,2020-07-27,1
K469P,33,1950,8,2020-07-27,1
K469V,33,3786,8,2020-07-27,1
K506P,33,1676,8,2020-07-27,1
K315P,33,1861,8,2020-07-27,1
K559P,33,2043,8,2020-07-27,1
K559V,33,2607,8,2020-07-27,1
K560P,33,1832,8,2020-07-27,1
K563V,33,3643,8,2020-07-27,1
K564P,33,3651,8,2020-07-27,1
K471P,33,1513,8,2020-07-27,1
K645P,33,2476,8,2020-07-27,1
K500P,33,1283,8,2020-07-27,1
K223P,33,1366,8,2020-07-27,1
K61P,33,1370,8,2020-07-27,1
K289P,33,1146,8,2020-07-27,1
K57P,33,1171,8,2020-07-27,1
K56P,33,1144,8,2020-07-27,1
K60P,33,1343,8,2020-07-27,1
K60V,33,2128,8,2020-07-27,1
K59P,33,1194,8,2020-07-27,1
K444P,33,947,8,2020-07-27,1
K320P,33,1146,8,2020-07-27,1
K321P,33,947,8,2020-07-27,1
K58P,33,1202,8,2020-07-27,1
K58V,33,1759,8,2020-07-27,1
K578P,33,2559,8,2020-07-27,1
K579P,33,3052,8,2020-07-27,1
K316P,33,2565,8,2020-07-27,1
K377P,33,5247,8,2020-07-27,1
K339P,33,5601,8,2020-07-27,1
K492P,33,1695,8,2020-07-27,1
K412P,33,2230,8,2020-07-27,1
K583P,33,2414,8,2020-07-27,1
K750P,33,2126,8,2020-07-27,1
K751P,33,2766,8,2020-07-27,1
K752P,33,2422,8,2020-07-27,1
K800N,33,338,8,2020-07-27,1
K582P,33,2024,8,2020-07-27,1
K507V,33,1571,8,2020-07-27,1
K161P,33,1254,8,2020-07-27,1
K31P,33,1386,8,2020-07-27,1
K31V,33,2215,8,2020-07-27,1
K40P,33,1386,8,2020-07-27,1
K30P,33,1709,8,2020-07-27,1
K30V,33,2644,8,2020-07-27,1
K39P,33,1745,8,2020-07-27,1
K29P,33,1629,8,2020-07-27,1
K38P,33,1693,8,2020-07-27,1
K43P,33,1921,8,2020-07-27,1
K584P,33,2304,8,2020-07-27,1
K74P,33,547,8,2020-07-27,1
K74V,33,721,8,2020-07-27,1
K537V,33,3752,8,2020-07-27,1
K589P,33,4559,8,2020-07-27,1
K612P,33,1761,8,2020-07-27,1
K322P,33,1428,8,2020-07-27,1
K209P,33,1349,8,2020-07-27,1
K210P,33,1167,8,2020-07-27,1
K636P,33,1349,8,2020-07-27,1
K330P,33,1506,8,2020-07-27,1
K330V,33,3058,8,2020-07-27,1
K197P,33,1316,8,2020-07-27,1
K292P,33,1515,8,2020-07-27,1
K191P,33,2010,8,2020-07-27,1
K638P,33,3440,8,2020-07-27,1
K128P,33,2171,8,2020-07-27,1
K128V,33,3688,8,2020-07-27,1
K102P,33,1579,8,2020-07-27,1
K193P,33,1305,8,2020-07-27,1
K361P,33,3303,8,2020-07-27,1
K361V,33,4660,8,2020-07-27,1
K66P,33,547,8,2020-07-27,1
K384P,33,1552,8,2020-07-27,1
K385P,33,1380,8,2020-07-27,1
K386P,33,1915,8,2020-07-27,1
K387P,33,1741,8,2020-07-27,1
K129P,33,2004,8,2020-07-27,1
K588P,33,1788,8,2020-07-27,1
K611P,33,1720,8,2020-07-27,1
K62P,33,1401,8,2020-07-27,1
K63P,33,1394,8,2020-07-27,1
K590P,33,1751,8,2020-07-27,1
K590V,33,2283,8,2020-07-27,1
K45P,33,1653,8,2020-07-27,1
K45V,33,2443,8,2020-07-27,1
K658P,33,4820,8,2020-07-27,1
K607P,33,1830,8,2020-07-27,1
K221P,33,1653,8,2020-07-27,1
K154V,33,2640,8,2020-07-27,1
K154P,33,1359,8,2020-07-27,1
K237P,33,1204,8,2020-07-27,1
K158P,33,2055,8,2020-07-27,1
K240P,33,1484,8,2020-07-27,1
K240V,33,2963,8,2020-07-27,1
K225P,33,1436,8,2020-07-27,1
K225V,33,2232,8,2020-07-27,1
K95P,33,1109,8,2020-07-27,1
K67P,33,1324,8,2020-07-27,1
K279P,33,1467,8,2020-07-27,1
K279V,33,3324,8,2020-07-27,1
K656P,33,1877,8,2020-07-27,1
KIT300N,33,653,8,2020-07-27,1
KIT300V,33,1024,8,2020-07-27,1
K262P,33,1904,8,2020-07-27,1
K222P,33,1119,8,2020-07-27,1
K11P,33,819,8,2020-07-27,1
K41P,33,945,8,2020-07-27,1
K41V,33,2171,8,2020-07-27,1
K93P,33,980,8,2020-07-27,1
K94P,33,1078,8,2020-07-27,1
K44P,33,1044,8,2020-07-27,1
K89P,33,976,8,2020-07-27,1
K622V,33,2225,8,2020-07-27,1
K494P,33,1382,8,2020-07-27,1
K609P,33,4886,8,2020-07-27,1
K622P,33,2629,8,2020-07-27,1
K126P,33,1036,8,2020-07-27,1
K126V,33,1774,8,2020-07-27,1
K620P,33,3021,8,2020-07-27,1
K620V,33,3614,8,2020-07-27,1
K592P,33,2567,8,2020-07-27,1
K606P,33,2491,8,2020-07-27,1
K521P,33,2217,8,2020-07-27,1
K234P,33,1941,8,2020-07-27,1
